Date,Workout Name,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes
2016-02-15 18:39:10,"Squat 1","Squat (Barbell)",1,225,5,0,0,"",""
2016-02-15 18:39:10,"Squat 1","Squat (Barbell)",2,185,6,0,0,"",""
2016-02-15 18:39:10,"Squat 1","Squat (Barbell)",3,185,6,0,0,"",""
2016-02-15 18:39:10,"Squat 1","Squat (Barbell)",4,225,6,0,0,"",""
2016-02-15 18:39:10,"Squat 1","Squat (Barbell)",5,275,8,0,0,"",""
2016-02-15 18:39:10,"Squat 1","Squat (Barbell)",6,275,8,0,0,"",""
2016-02-15 18:39:10,"Squat 1","Squat (Barbell)",7,275,8,0,0,"",""
2016-02-15 18:39:10,"Squat 1","Squat (Barbell)",8,275,8,0,0,"",""
2016-02-16 18:39:10,"Chest","Incline Bench Press (Barbell)",1,185,6,0,0,"",""
2016-02-16 18:39:10,"Chest","Incline Bench Press (Barbell)",2,185,6,0,0,"",""
2016-02-16 18:39:10,"Chest","Incline Bench Press (Barbell)",3,235,8,0,0,"",""
2016-02-16 18:39:10,"Chest","Incline Bench Press (Barbell)",4,235,8,0,0,"",""
2016-02-16 18:39:10,"Chest","Incline Bench Press (Barbell)",5,235,8,0,0,"",""
2016-02-16 18:39:10,"Chest","Weighted dips",1,0,10,0,0,"",""
2016-02-16 18:39:10,"Chest","Weighted dips",2,0,10,0,0,"",""
2016-02-16 18:39:10,"Chest","Weighted dips",3,115,8,0,0,"",""
2016-02-16 18:39:10,"Chest","Weighted dips",4,115,8,0,0,"",""
2016-02-16 18:39:10,"Chest","Weighted dips",5,115,8,0,0,"",""
2016-02-16 18:39:10,"Chest","Incline Bench Press",1,185,6,0,0,"",""
2016-02-16 18:39:10,"Chest","Incline Bench Press",2,185,6,0,0,"",""
2016-02-16 18:39:10,"Chest","Incline Bench Press",3,235,8,0,0,"",""
2016-02-16 18:39:10,"Chest","Incline Bench Press",4,235,8,0,0,"",""
2016-02-16 18:39:10,"Chest","Incline Bench Press",5,235,8,0,0,"",""
2016-02-16 18:39:10,"Chest","Weighted dips",1,0,10,0,0,"",""
2016-02-16 18:39:10,"Chest","Weighted dips",2,0,10,0,0,"",""
2016-02-16 18:39:10,"Chest","Weighted dips",3,115,8,0,0,"",""
2016-02-16 18:39:10,"Chest","Weighted dips",4,115,8,0,0,"",""
2016-02-16 18:39:10,"Chest","Weighted dips",5,115,8,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Lateral Raise (Dumbbells)",1,50,12,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Lateral Raise (Dumbbells)",2,50,12,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Weighted dips",1,0,10,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Weighted dips",2,45,10,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Weighted dips",3,45,10,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Weighted dips",4,90,10,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Weighted dips",5,45,8,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Seated Shoulder  Press (Barbell)",1,135,8,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Seated Shoulder  Press (Barbell)",2,185,8,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Seated Shoulder  Press (Barbell)",3,195,8,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Seated Shoulder  Press (Barbell)",4,195,8,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Seated Shoulder  Press (Barbell)",5,200,8,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Seated Shoulder  Press (Barbell)",6,205,8,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Lateral Raise",1,50,12,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Lateral Raise",2,50,12,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Weighted dips",1,0,10,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Weighted dips",2,45,10,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Weighted dips",3,45,10,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Weighted dips",4,90,10,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Weighted dips",5,45,8,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Seated Military Press",1,135,8,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Seated Military Press",2,185,8,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Seated Military Press",3,195,8,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Seated Military Press",4,195,8,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Seated Military Press",5,200,8,0,0,"",""
2016-02-23 13:32:12,"Shoulder Day","Seated Military Press",6,205,8,0,0,"",""
2016-02-23 21:04:09,"Squat 1","Squat",1,225,6,0,0,"",""
2016-02-23 21:04:09,"Squat 1","Squat",2,225,6,0,0,"",""
2016-02-23 21:04:09,"Squat 1","Squat",3,275,8,0,0,"",""
2016-02-23 21:04:09,"Squat 1","Squat",4,275,8,0,0,"",""
2016-02-23 21:04:09,"Squat 1","Squat",5,315,6,0,0,"",""
2016-02-23 21:04:09,"Squat 1","Squat",6,315,8,0,0,"",""
2016-02-23 21:04:09,"Squat 1","Squat",7,315,8,0,0,"",""
2016-02-23 21:04:09,"Squat 1","Squat (Barbell)",1,225,6,0,0,"",""
2016-02-23 21:04:09,"Squat 1","Squat (Barbell)",2,225,6,0,0,"",""
2016-02-23 21:04:09,"Squat 1","Squat (Barbell)",3,275,8,0,0,"",""
2016-02-23 21:04:09,"Squat 1","Squat (Barbell)",4,275,8,0,0,"",""
2016-02-23 21:04:09,"Squat 1","Squat (Barbell)",5,315,6,0,0,"",""
2016-02-23 21:04:09,"Squat 1","Squat (Barbell)",6,315,8,0,0,"",""
2016-02-23 21:04:09,"Squat 1","Squat (Barbell)",7,315,8,0,0,"",""
2016-02-28 14:04:22,"Chest","Incline Bench Press",1,135,8,0,0,"",""
2016-02-28 14:04:22,"Chest","Incline Bench Press",2,135,8,0,0,"",""
2016-02-28 14:04:22,"Chest","Incline Bench Press",3,185,8,0,0,"",""
2016-02-28 14:04:22,"Chest","Incline Bench Press",4,235,8,0,0,"",""
2016-02-28 14:04:22,"Chest","Incline Bench Press",5,235,8,0,0,"",""
2016-02-28 14:04:22,"Chest","Incline Bench Press",6,235,8,0,0,"",""
2016-02-28 14:04:22,"Chest","Seated Military Press",1,135,8,0,0,"",""
2016-02-28 14:04:22,"Chest","Seated Military Press",2,175,10,0,0,"",""
2016-02-28 14:04:22,"Chest","Seated Military Press",3,175,10,0,0,"",""
2016-02-28 14:04:22,"Chest","Seated Military Press",4,175,10,0,0,"",""
2016-02-28 14:04:22,"Chest","Lateral Raise",1,50,10,0,0,"",""
2016-02-28 14:04:22,"Chest","Lateral Raise",2,50,10,0,0,"",""
2016-02-28 14:04:22,"Chest","Lateral Raise",3,50,10,0,0,"",""
2016-02-28 14:04:22,"Chest","Incline Bench Press (Barbell)",1,135,8,0,0,"",""
2016-02-28 14:04:22,"Chest","Incline Bench Press (Barbell)",2,135,8,0,0,"",""
2016-02-28 14:04:22,"Chest","Incline Bench Press (Barbell)",3,185,8,0,0,"",""
2016-02-28 14:04:22,"Chest","Incline Bench Press (Barbell)",4,235,8,0,0,"",""
2016-02-28 14:04:22,"Chest","Incline Bench Press (Barbell)",5,235,8,0,0,"",""
2016-02-28 14:04:22,"Chest","Incline Bench Press (Barbell)",6,235,8,0,0,"",""
2016-02-28 14:04:22,"Chest","Seated Shoulder  Press (Barbell)",1,135,8,0,0,"",""
2016-02-28 14:04:22,"Chest","Seated Shoulder  Press (Barbell)",2,175,10,0,0,"",""
2016-02-28 14:04:22,"Chest","Seated Shoulder  Press (Barbell)",3,175,10,0,0,"",""
2016-02-28 14:04:22,"Chest","Seated Shoulder  Press (Barbell)",4,175,10,0,0,"",""
2016-02-28 14:04:22,"Chest","Lateral Raise (Dumbbells)",1,50,10,0,0,"",""
2016-02-28 14:04:22,"Chest","Lateral Raise (Dumbbells)",2,50,10,0,0,"",""
2016-02-28 14:04:22,"Chest","Lateral Raise (Dumbbells)",3,50,10,0,0,"",""
2016-02-28 19:32:44,"Back","Chin Up",1,0,10,0,0,"",""
2016-02-28 19:32:44,"Back","Chin Up",2,52.5,10,0,0,"",""
2016-02-28 19:32:44,"Back","Chin Up",3,52.5,10,0,0,"",""
2016-02-28 19:32:44,"Back","Chin Up",4,45,8,0,0,"",""
2016-02-28 19:32:44,"Back","Chin Up",5,0,8,0,0,"",""
2016-02-28 19:32:44,"Back","Seated Row",1,150,12,0,0,"",""
2016-02-28 19:32:44,"Back","Seated Row",2,150,12,0,0,"",""
2016-02-28 19:32:44,"Back","Seated Row",3,150,12,0,0,"",""
2016-02-28 19:32:44,"Back","Seated Row",4,150,12,0,0,"",""
2016-02-28 19:32:44,"Back","Bicep Curl (barbell )",1,95,10,0,0,"",""
2016-02-28 19:32:44,"Back","Bicep Curl (barbell )",2,95,10,0,0,"",""
2016-02-28 19:32:44,"Back","Bicep Curl (barbell )",3,95,10,0,0,"",""
2016-02-28 19:32:44,"Back","Rear delt fly",1,130,12,0,0,"",""
2016-02-28 19:32:44,"Back","Rear delt fly",2,130,12,0,0,"",""
2016-02-28 19:32:44,"Back","Rear delt fly",3,130,12,0,0,"",""
2016-02-28 19:32:44,"Back","Chin Up",1,0,10,0,0,"",""
2016-02-28 19:32:44,"Back","Chin Up",2,52.5,10,0,0,"",""
2016-02-28 19:32:44,"Back","Chin Up",3,52.5,10,0,0,"",""
2016-02-28 19:32:44,"Back","Chin Up",4,45,8,0,0,"",""
2016-02-28 19:32:44,"Back","Chin Up",5,0,8,0,0,"",""
2016-02-28 19:32:44,"Back","Seated Cable Row (close Grip)",1,150,12,0,0,"",""
2016-02-28 19:32:44,"Back","Seated Cable Row (close Grip)",2,150,12,0,0,"",""
2016-02-28 19:32:44,"Back","Seated Cable Row (close Grip)",3,150,12,0,0,"",""
2016-02-28 19:32:44,"Back","Seated Cable Row (close Grip)",4,150,12,0,0,"",""
2016-02-28 19:32:44,"Back","Bicep Curl (Barbell)",1,95,10,0,0,"",""
2016-02-28 19:32:44,"Back","Bicep Curl (Barbell)",2,95,10,0,0,"",""
2016-02-28 19:32:44,"Back","Bicep Curl (Barbell)",3,95,10,0,0,"",""
2016-02-28 19:32:44,"Back","Rear delt fly",1,130,12,0,0,"",""
2016-02-28 19:32:44,"Back","Rear delt fly",2,130,12,0,0,"",""
2016-02-28 19:32:44,"Back","Rear delt fly",3,130,12,0,0,"",""
2016-02-29 19:08:37,"Squat 1","Squat",1,135,6,0,0,"",""
2016-02-29 19:08:37,"Squat 1","Squat",2,185,6,0,0,"",""
2016-02-29 19:08:37,"Squat 1","Squat",3,225,6,0,0,"",""
2016-02-29 19:08:37,"Squat 1","Squat",4,275,6,0,0,"",""
2016-02-29 19:08:37,"Squat 1","Squat",5,315,8,0,0,"",""
2016-02-29 19:08:37,"Squat 1","Squat",6,315,8,0,0,"",""
2016-02-29 19:08:37,"Squat 1","Squat",7,315,8,0,0,"",""
2016-02-29 19:08:37,"Squat 1","Cycling",1,0,0,2,660,"",""
2016-02-29 19:08:37,"Squat 1","Leg outward fly",1,110,12,0,0,"",""
2016-02-29 19:08:37,"Squat 1","Leg outward fly",2,110,12,0,0,"",""
2016-02-29 19:08:37,"Squat 1","Leg outward fly",3,110,12,0,0,"",""
2016-02-29 19:08:37,"Squat 1","Squat (Barbell)",1,135,6,0,0,"",""
2016-02-29 19:08:37,"Squat 1","Squat (Barbell)",2,185,6,0,0,"",""
2016-02-29 19:08:37,"Squat 1","Squat (Barbell)",3,225,6,0,0,"",""
2016-02-29 19:08:37,"Squat 1","Squat (Barbell)",4,275,6,0,0,"",""
2016-02-29 19:08:37,"Squat 1","Squat (Barbell)",5,315,8,0,0,"",""
2016-02-29 19:08:37,"Squat 1","Squat (Barbell)",6,315,8,0,0,"",""
2016-02-29 19:08:37,"Squat 1","Squat (Barbell)",7,315,8,0,0,"",""
2016-02-29 19:08:37,"Squat 1","Cycling",1,0,0,2,660,"",""
2016-02-29 19:08:37,"Squat 1","Leg outward fly",1,110,12,0,0,"",""
2016-02-29 19:08:37,"Squat 1","Leg outward fly",2,110,12,0,0,"",""
2016-02-29 19:08:37,"Squat 1","Leg outward fly",3,110,12,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Seated Shoulder  Press (Barbell)",1,135,5,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Seated Shoulder  Press (Barbell)",2,185,6,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Seated Shoulder  Press (Barbell)",3,205,8,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Seated Shoulder  Press (Barbell)",4,205,8,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Seated Shoulder  Press (Barbell)",5,210,8,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Seated Shoulder  Press (Barbell)",6,210,8,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Weighted dips",1,0,8,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Weighted dips",2,0,8,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Weighted dips",3,45,10,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Weighted dips",4,90,10,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Weighted dips",5,90,10,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Seated Military Press",1,135,5,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Seated Military Press",2,185,6,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Seated Military Press",3,205,8,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Seated Military Press",4,205,8,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Seated Military Press",5,210,8,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Seated Military Press",6,210,8,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Weighted dips",1,0,8,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Weighted dips",2,0,8,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Weighted dips",3,45,10,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Weighted dips",4,90,10,0,0,"",""
2016-03-03 12:52:05,"Shoulder Day","Weighted dips",5,90,10,0,0,"",""
2016-03-03 17:39:01,"Squat 1","Squat",1,185,8,0,0,"",""
2016-03-03 17:39:01,"Squat 1","Squat",2,185,3,0,0,"",""
2016-03-03 17:39:01,"Squat 1","Squat",3,225,6,0,0,"",""
2016-03-03 17:39:01,"Squat 1","Squat",4,225,8,0,0,"",""
2016-03-03 17:39:01,"Squat 1","Squat",5,275,6,0,0,"",""
2016-03-03 17:39:01,"Squat 1","Squat",6,320,6,0,0,"",""
2016-03-03 17:39:01,"Squat 1","Squat",7,320,6,0,0,"",""
2016-03-03 17:39:01,"Squat 1","Squat (Barbell)",1,185,8,0,0,"",""
2016-03-03 17:39:01,"Squat 1","Squat (Barbell)",2,185,3,0,0,"",""
2016-03-03 17:39:01,"Squat 1","Squat (Barbell)",3,225,6,0,0,"",""
2016-03-03 17:39:01,"Squat 1","Squat (Barbell)",4,225,8,0,0,"",""
2016-03-03 17:39:01,"Squat 1","Squat (Barbell)",5,275,6,0,0,"",""
2016-03-03 17:39:01,"Squat 1","Squat (Barbell)",6,320,6,0,0,"",""
2016-03-03 17:39:01,"Squat 1","Squat (Barbell)",7,320,6,0,0,"",""
2016-03-05 11:37:57,"Back","Chin Up",1,52.5,10,0,0,"",""
2016-03-05 11:37:57,"Back","Chin Up",2,52.5,10,0,0,"",""
2016-03-05 11:37:57,"Back","Chin Up",3,52.5,10,0,0,"",""
2016-03-05 11:37:57,"Back","Chin Up",4,10,12,0,0,"",""
2016-03-05 11:37:57,"Back","Rear delt fly",1,130,12,0,0,"",""
2016-03-05 11:37:57,"Back","Rear delt fly",2,125,12,0,0,"",""
2016-03-05 11:37:57,"Back","Rear delt fly",3,115,12,0,0,"",""
2016-03-05 11:37:57,"Back","Rear delt fly",4,115,10,0,0,"",""
2016-03-05 11:37:57,"Back","Seated Cable Row (close Grip)",1,145,10,0,0,"",""
2016-03-05 11:37:57,"Back","Seated Cable Row (close Grip)",2,145,12,0,0,"",""
2016-03-05 11:37:57,"Back","Seated Cable Row (close Grip)",3,190,10,0,0,"",""
2016-03-05 11:37:57,"Back","Bicep Curl (Barbell)",1,95,12,0,0,"",""
2016-03-05 11:37:57,"Back","Bicep Curl (Barbell)",2,95,12,0,0,"",""
2016-03-05 11:37:57,"Back","Chin Up",1,52.5,10,0,0,"",""
2016-03-05 11:37:57,"Back","Chin Up",2,52.5,10,0,0,"",""
2016-03-05 11:37:57,"Back","Chin Up",3,52.5,10,0,0,"",""
2016-03-05 11:37:57,"Back","Chin Up",4,10,12,0,0,"",""
2016-03-05 11:37:57,"Back","Rear delt fly",1,130,12,0,0,"",""
2016-03-05 11:37:57,"Back","Rear delt fly",2,125,12,0,0,"",""
2016-03-05 11:37:57,"Back","Rear delt fly",3,115,12,0,0,"",""
2016-03-05 11:37:57,"Back","Rear delt fly",4,115,10,0,0,"",""
2016-03-05 11:37:57,"Back","Seated Row",1,145,10,0,0,"",""
2016-03-05 11:37:57,"Back","Seated Row",2,145,12,0,0,"",""
2016-03-05 11:37:57,"Back","Seated Row",3,190,10,0,0,"",""
2016-03-05 11:37:57,"Back","Bicep Curl (barbell )",1,95,12,0,0,"",""
2016-03-05 11:37:57,"Back","Bicep Curl (barbell )",2,95,12,0,0,"",""
2016-03-06 12:25:22,"Chest","Incline Bench Press",1,135,6,0,0,"",""
2016-03-06 12:25:22,"Chest","Incline Bench Press",2,135,6,0,0,"",""
2016-03-06 12:25:22,"Chest","Incline Bench Press",3,185,8,0,0,"",""
2016-03-06 12:25:22,"Chest","Incline Bench Press",4,240,6,0,0,"",""
2016-03-06 12:25:22,"Chest","Incline Bench Press",5,240,6,0,0,"",""
2016-03-06 12:25:22,"Chest","Incline Bench Press",6,245,7,0,0,"",""
2016-03-06 12:25:22,"Chest","Incline Bench Press",7,245,5,0,0,"",""
2016-03-06 12:25:22,"Chest","Incline Bench Press",8,185,8,0,0,"",""
2016-03-06 12:25:22,"Chest","Weighted dips",1,0,8,0,0,"",""
2016-03-06 12:25:22,"Chest","Tricep Extension",1,90,10,0,0,"",""
2016-03-06 12:25:22,"Chest","Tricep Extension",2,90,10,0,0,"",""
2016-03-06 12:25:22,"Chest","Seated Military Press (Dumbbell)",1,45,10,0,0,"",""
2016-03-06 12:25:22,"Chest","Seated Military Press (Dumbbell)",2,140,10,0,0,"",""
2016-03-06 12:25:22,"Chest","Seated Military Press (Dumbbell)",3,140,10,0,0,"",""
2016-03-06 12:25:22,"Chest","Seated Military Press (Dumbbell)",4,140,8,0,0,"",""
2016-03-06 12:25:22,"Chest","Rotator cuff work. ",1,10,12,0,0,"",""
2016-03-06 12:25:22,"Chest","Rotator cuff work. ",2,10,12,0,0,"",""
2016-03-06 12:25:22,"Chest","Rotator cuff work. ",3,10,12,0,0,"",""
2016-03-06 12:25:22,"Chest","Incline Bench Press (Barbell)",1,135,6,0,0,"",""
2016-03-06 12:25:22,"Chest","Incline Bench Press (Barbell)",2,135,6,0,0,"",""
2016-03-06 12:25:22,"Chest","Incline Bench Press (Barbell)",3,185,8,0,0,"",""
2016-03-06 12:25:22,"Chest","Incline Bench Press (Barbell)",4,240,6,0,0,"",""
2016-03-06 12:25:22,"Chest","Incline Bench Press (Barbell)",5,240,6,0,0,"",""
2016-03-06 12:25:22,"Chest","Incline Bench Press (Barbell)",6,245,7,0,0,"",""
2016-03-06 12:25:22,"Chest","Incline Bench Press (Barbell)",7,245,5,0,0,"",""
2016-03-06 12:25:22,"Chest","Incline Bench Press (Barbell)",8,185,8,0,0,"",""
2016-03-06 12:25:22,"Chest","Weighted dips",1,0,8,0,0,"",""
2016-03-06 12:25:22,"Chest","Tricep Extension",1,90,10,0,0,"",""
2016-03-06 12:25:22,"Chest","Tricep Extension",2,90,10,0,0,"",""
2016-03-06 12:25:22,"Chest","Seated Shoulder Press (Dumbbell)",1,45,10,0,0,"",""
2016-03-06 12:25:22,"Chest","Seated Shoulder Press (Dumbbell)",2,140,10,0,0,"",""
2016-03-06 12:25:22,"Chest","Seated Shoulder Press (Dumbbell)",3,140,10,0,0,"",""
2016-03-06 12:25:22,"Chest","Seated Shoulder Press (Dumbbell)",4,140,8,0,0,"",""
2016-03-06 12:25:22,"Chest","Rotator cuff work. ",1,10,12,0,0,"",""
2016-03-06 12:25:22,"Chest","Rotator cuff work. ",2,10,12,0,0,"",""
2016-03-06 12:25:22,"Chest","Rotator cuff work. ",3,10,12,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Squat (Barbell)",1,185,6,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Squat (Barbell)",2,185,6,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Squat (Barbell)",3,225,6,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Squat (Barbell)",4,245,6,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Squat (Barbell)",5,295,5,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Squat (Barbell)",6,315,6,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Squat (Barbell)",7,325,6,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Squat (Barbell)",8,330,6,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Leg curl",1,125,12,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Leg curl",2,135,12,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Leg curl",3,135,12,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Leg press (hinge )",1,360,12,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Leg press (hinge )",2,360,12,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Leg press (hinge )",3,360,12,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Squat",1,185,6,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Squat",2,185,6,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Squat",3,225,6,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Squat",4,245,6,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Squat",5,295,5,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Squat",6,315,6,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Squat",7,325,6,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Squat",8,330,6,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Leg curl",1,125,12,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Leg curl",2,135,12,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Leg curl",3,135,12,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Leg press",1,360,12,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Leg press",2,360,12,0,0,"",""
2016-03-08 18:32:16,"Squat 1","Leg press",3,360,12,0,0,"",""
2016-03-10 16:35:14,"Back","Chin Up",1,55,12,0,0,"",""
2016-03-10 16:35:14,"Back","Chin Up",2,55,12,0,0,"",""
2016-03-10 16:35:14,"Back","Chin Up",3,55,10,0,0,"",""
2016-03-10 16:35:14,"Back","Chin Up",4,0,12,0,0,"",""
2016-03-10 16:35:14,"Back","Chin Up",5,0,12,0,0,"",""
2016-03-10 16:35:14,"Back","Rear delt fly",1,130,12,0,0,"",""
2016-03-10 16:35:14,"Back","T-bar Row",1,115,10,0,0,"",""
2016-03-10 16:35:14,"Back","T-bar Row",2,115,10,0,0,"",""
2016-03-10 16:35:14,"Back","T-bar Row",3,115,10,0,0,"",""
2016-03-10 16:35:14,"Back","T-bar Row",4,115,10,0,0,"",""
2016-03-10 16:35:14,"Back","Chin Up",1,55,12,0,0,"",""
2016-03-10 16:35:14,"Back","Chin Up",2,55,12,0,0,"",""
2016-03-10 16:35:14,"Back","Chin Up",3,55,10,0,0,"",""
2016-03-10 16:35:14,"Back","Chin Up",4,0,12,0,0,"",""
2016-03-10 16:35:14,"Back","Chin Up",5,0,12,0,0,"",""
2016-03-10 16:35:14,"Back","Rear delt fly",1,130,12,0,0,"",""
2016-03-10 16:35:14,"Back","T-bar Row",1,115,10,0,0,"",""
2016-03-10 16:35:14,"Back","T-bar Row",2,115,10,0,0,"",""
2016-03-10 16:35:14,"Back","T-bar Row",3,115,10,0,0,"",""
2016-03-10 16:35:14,"Back","T-bar Row",4,115,10,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Seated Military Press",1,95,8,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Seated Military Press",2,135,8,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Seated Military Press",3,155,6,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Seated Military Press",4,185,8,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Seated Military Press",5,205,8,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Seated Military Press",6,205,8,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Seated Military Press",7,210,8,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Seated Military Press",8,210,8,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Lateral Raise",1,50,12,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Lateral Raise",2,70,12,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Cycling",1,0,0,3.75,900,"",""
2016-03-11 18:08:23,"Shoulder Day","Weighted dips",1,0,8,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Weighted dips",2,90,10,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Weighted dips",3,90,10,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Weighted dips",4,90,10,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Weighted dips",5,90,10,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Seated Shoulder  Press (Barbell)",1,95,8,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Seated Shoulder  Press (Barbell)",2,135,8,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Seated Shoulder  Press (Barbell)",3,155,6,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Seated Shoulder  Press (Barbell)",4,185,8,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Seated Shoulder  Press (Barbell)",5,205,8,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Seated Shoulder  Press (Barbell)",6,205,8,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Seated Shoulder  Press (Barbell)",7,210,8,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Seated Shoulder  Press (Barbell)",8,210,8,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Lateral Raise (Dumbbells)",1,50,12,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Lateral Raise (Dumbbells)",2,70,12,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Cycling",1,0,0,3.75,900,"",""
2016-03-11 18:08:23,"Shoulder Day","Weighted dips",1,0,8,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Weighted dips",2,90,10,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Weighted dips",3,90,10,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Weighted dips",4,90,10,0,0,"",""
2016-03-11 18:08:23,"Shoulder Day","Weighted dips",5,90,10,0,0,"",""
2016-03-14 17:35:39,"Back","Chin Up",1,0,12,0,0,"",""
2016-03-14 17:35:39,"Back","Chin Up",2,0,12,0,0,"",""
